timme,kurs
17.0,1593.0
10.0,1597.75
11.0,1596.25
12.0,1579.0
13.0,1583.5
14.0,1585.0
15.0,1584.75
16.0,1585.0
17.0,1584.0
10.0,1565.25
11.0,1568.25
12.0,1569.5
13.0,1565.25
14.0,1562.75
15.0,1557.0
16.0,1554.25
17.0,1556.0
10.0,1551.25
11.0,1544.5
12.0,1543.0
13.0,1543.0
14.0,1549.75
15.0,1550.25
16.0,1556.5
17.0,1556.5
10.0,1558.0
11.0,1553.25
12.0,1549.0
13.0,1547.75
14.0,1548.75
15.0,1549.0
16.0,1549.5
17.0,1543.25
10.0,1541.5
11.0,1540.5
12.0,1536.0
13.0,1532.5
14.0,1532.5
15.0,1528.75
16.0,1522.5
17.0,1523.25
10.0,1522.0
11.0,1516.75
12.0,1516.75
13.0,1518.0
14.0,1518.25
15.0,1516.0
16.0,1520.0
17.0,1518.0
10.0,1519.0
11.0,1518.25
12.0,1517.5
13.0,1516.75
14.0,1520.0
15.0,1520.5
16.0,1517.25
17.0,1517.75
10.0,1520.25
11.0,1521.5
12.0,1520.5
13.0,1520.0
14.0,1520.0
15.0,1522.5
16.0,1522.0
17.0,1524.5
10.0,1526.25
11.0,1522.25
12.0,1522.0
13.0,1522.0
14.0,1519.5
15.0,1521.0
16.0,1517.25
17.0,1521.5
10.0,1504.5
11.0,1501.0
12.0,1500.0
13.0,1502.5
14.0,1505.25
15.0,1504.0
16.0,1504.0
17.0,1500.25
10.0,1507.25
11.0,1502.75
12.0,1502.75
13.0,1503.25
14.0,1502.75
15.0,1502.25
16.0,1501.0
17.0,1496.5
10.0,1505.75
11.0,1513.25
12.0,1511.75
13.0,1510.25
14.0,1511.25
15.0,1513.75
16.0,1511.75
17.0,1514.5
10.0,1510.5
11.0,1509.25
12.0,1508.25
13.0,1511.5
14.0,1511.25
15.0,1512.75
16.0,1512.0
17.0,1507.0
10.0,1503.0
11.0,1507.25
12.0,1511.5
13.0,1511.25
14.0,1510.0
15.0,1513.75
16.0,1509.5
17.0,1507.75
10.0,1505.25
11.0,1508.75
12.0,1511.25
13.0,1510.0
14.0,1511.5
15.0,1519.5
16.0,1519.75
17.0,1521.5
10.0,1523.75
11.0,1522.75
12.0,1518.75
13.0,1517.5
14.0,1517.0
15.0,1519.25
16.0,1520.75
17.0,1521.5
10.0,1525.5
11.0,1526.75
12.0,1525.5
13.0,1526.25
14.0,1523.5
15.0,1521.25
16.0,1524.5
17.0,1529.5
10.0,1515.75
11.0,1514.25
12.0,1512.5
13.0,1515.25
14.0,1513.0
15.0,1511.25
16.0,1518.0
17.0,1519.5
10.0,1513.75
11.0,1509.5
12.0,1509.25
13.0,1511.75
14.0,1512.5
15.0,1511.0
16.0,1508.5
17.0,1505.25
10.0,1491.5
11.0,1487.0
12.0,1488.25
13.0,1488.0
14.0,1487.5
15.0,1489.0
16.0,1488.5
17.0,1490.5
10.0,1502.0
11.0,1500.0
12.0,1499.5
13.0,1500.0
14.0,1497.75
15.0,1499.5
16.0,1498.5
17.0,1503.0
10.0,1494.75
11.0,1493.0
12.0,1493.75
13.0,1495.0
14.0,1496.5
15.0,1499.5
16.0,1495.25
17.0,1491.75
10.0,1498.75
11.0,1499.25
12.0,1498.75
13.0,1499.25
14.0,1499.25
15.0,1500.25
16.0,1503.25
17.0,1502.75
10.0,1496.25
11.0,1493.75
12.0,1494.5
13.0,1490.0
14.0,1491.0
15.0,1489.75
16.0,1490.75
17.0,1488.0
10.0,1473.75
11.0,1473.25
12.0,1475.25
13.0,1475.25
14.0,1475.0
15.0,1474.75
16.0,1472.75
17.0,1477.75
10.0,1472.25
11.0,1472.5
12.0,1471.75
13.0,1474.75
14.0,1475.25
15.0,1473.75
16.0,1468.0
17.0,1469.0
10.0,1480.0
11.0,1480.25
12.0,1480.75
13.0,1479.75
14.0,1480.5
15.0,1483.5
16.0,1485.5
17.0,1490.25
10.0,1490.0
11.0,1491.25
12.0,1490.75
13.0,1492.25
14.0,1491.0
15.0,1490.75
16.0,1490.75
17.0,1488.25
10.0,1486.75
11.0,1489.0
12.0,1487.75
13.0,1486.5
14.0,1487.25
15.0,1489.75
16.0,1486.5
17.0,1488.75
10.0,1492.0
11.0,1494.5
12.0,1497.0
13.0,1496.5
14.0,1493.75
15.0,1496.75
16.0,1498.25
17.0,1489.0
10.0,1483.25
11.0,1485.25
12.0,1485.5
13.0,1485.25
14.0,1486.25
15.0,1487.75
16.0,1486.5
17.0,1485.25
10.0,1467.75
11.0,1467.25
12.0,1468.25
13.0,1469.5
14.0,1469.0
15.0,1467.25
16.0,1469.0
17.0,1470.75
10.0,1476.0
11.0,1475.5
12.0,1475.25
13.0,1476.5
14.0,1478.25
15.0,1478.5
16.0,1480.75
17.0,1483.0
10.0,1487.75
11.0,1492.0
12.0,1493.0
13.0,1494.75
14.0,1496.0
15.0,1495.75
16.0,1496.75
17.0,1493.5
10.0,1506.75
11.0,1506.25
12.0,1504.75
13.0,1503.75
14.0,1504.5
15.0,1504.25
16.0,1504.5
17.0,1504.75
10.0,1498.25
11.0,1497.5
12.0,1497.75
13.0,1499.5
14.0,1499.5
15.0,1500.25
16.0,1499.5
17.0,1499.75
10.0,1499.75
11.0,1501.5
12.0,1498.25
13.0,1492.5
14.0,1495.25
15.0,1496.0
16.0,1498.75
17.0,1495.0
10.0,1492.5
11.0,1488.5
12.0,1485.0
13.0,1484.25
14.0,1487.25
15.0,1490.0
16.0,1490.0
17.0,1491.5
10.0,1490.5
11.0,1490.75
12.0,1495.0
13.0,1496.25
14.0,1496.0
15.0,1494.0
16.0,1498.0
17.0,1500.0
10.0,1498.0
11.0,1495.75
12.0,1495.5
13.0,1493.75
14.0,1496.0
15.0,1497.25
16.0,1498.75
17.0,1500.5
10.0,1513.0
11.0,1517.0
12.0,1519.0
13.0,1517.75
14.0,1519.0
15.0,1517.75
16.0,1520.75
17.0,1519.75
10.0,1522.5
11.0,1525.25
12.0,1526.5
13.0,1528.25
14.0,1528.75
15.0,1526.5
16.0,1525.25
17.0,1526.75
10.0,1525.5
11.0,1526.25
12.0,1527.5
13.0,1526.5
14.0,1526.5
15.0,1526.25
16.0,1527.5
17.0,1528.25
10.0,1531.75
11.0,1531.75
12.0,1533.75
13.0,1531.0
14.0,1532.0
15.0,1532.0
16.0,1534.0
17.0,1535.0
10.0,1535.5
11.0,1536.75
12.0,1538.25
13.0,1534.0
14.0,1531.25
15.0,1527.75
16.0,1528.5
17.0,1527.5
10.0,1530.5
11.0,1530.25
12.0,1530.75
13.0,1529.0
14.0,1528.75
15.0,1527.5
16.0,1529.0
17.0,1529.75
10.0,1532.75
11.0,1532.0
12.0,1532.75
13.0,1532.75
14.0,1532.5
15.0,1531.25
16.0,1531.25
17.0,1531.5
10.0,1535.25
11.0,1535.25
12.0,1535.75
13.0,1536.75
14.0,1536.0
15.0,1535.5
16.0,1532.75
17.0,1533.25
10.0,1536.0
11.0,1539.25
12.0,1540.25
13.0,1542.25
14.0,1541.0
15.0,1542.75
16.0,1543.5
17.0,1543.75
10.0,1542.5
11.0,1541.5
12.0,1544.0
13.0,1547.0
14.0,1546.5
15.0,1545.0
16.0,1547.0
17.0,1547.5
10.0,1552.25
11.0,1553.75
12.0,1554.25
13.0,1554.25
14.0,1553.0
15.0,1552.75
16.0,1554.5
17.0,1551.25
10.0,1553.0
11.0,1553.25
12.0,1556.0
13.0,1557.0
14.0,1556.75
15.0,1557.0
16.0,1561.25
17.0,1561.5
10.0,1566.25
11.0,1568.0
12.0,1569.5
13.0,1570.5
14.0,1571.0
15.0,1572.25
16.0,1576.75
17.0,1573.75
10.0,1570.5
11.0,1574.25
12.0,1571.5
13.0,1570.5
14.0,1569.5
15.0,1571.75
16.0,1572.0
17.0,1574.0
10.0,1573.25
11.0,1575.0
12.0,1580.0
13.0,1580.5
14.0,1580.75
15.0,1580.25
16.0,1585.0
17.0,1585.75
10.0,1585.75
11.0,1587.75
12.0,1588.75
13.0,1588.5
14.0,1588.5
15.0,1587.25
16.0,1590.25
17.0,1590.75
10.0,1593.5
11.0,1594.75
12.0,1597.75
13.0,1597.75
14.0,1598.5
15.0,1599.75
16.0,1599.25
17.0,1598.5
10.0,1599.0
11.0,1598.5
12.0,1598.25
13.0,1597.5
14.0,1597.0
15.0,1597.75
16.0,1598.0
17.0,1598.25
10.0,1605.0
11.0,1605.25
12.0,1604.0
13.0,1603.75
14.0,1604.75
15.0,1603.0
16.0,1604.25
17.0,1602.75
10.0,1600.0
11.0,1598.25
12.0,1596.0
13.0,1596.75
14.0,1596.0
15.0,1594.0
16.0,1596.5
17.0,1595.0
10.0,1603.5
11.0,1599.0
12.0,1599.75
13.0,1600.25
14.0,1601.5
15.0,1600.25
16.0,1598.75
17.0,1599.25
10.0,1601.0
11.0,1598.75
12.0,1597.0
13.0,1596.75
14.0,1596.0
15.0,1597.25
16.0,1595.5
17.0,1593.75
10.0,1593.5
11.0,1593.75
12.0,1592.25
13.0,1593.25
14.0,1590.25
15.0,1590.5
16.0,1589.75
17.0,1591.25
10.0,1596.5
11.0,1597.0
12.0,1598.75
13.0,1595.0
14.0,1594.75
15.0,1594.75
16.0,1595.5
17.0,1594.5
10.0,1592.25
11.0,1590.5
12.0,1590.75
13.0,1592.0
14.0,1595.25
15.0,1592.25
16.0,1592.0
17.0,1594.25
10.0,1594.0
11.0,1590.0
12.0,1589.5
13.0,1589.5
14.0,1589.25
15.0,1589.75
16.0,1589.75
17.0,1589.5
10.0,1589.75
11.0,1588.75
12.0,1589.0
13.0,1588.5
14.0,1588.5
15.0,1590.25
16.0,1589.5
17.0,1588.75
10.0,1589.25
11.0,1590.0
12.0,1594.0
13.0,1596.25
14.0,1595.25
15.0,1596.0
16.0,1595.75
17.0,1595.25
10.0,1587.75
11.0,1592.5
12.0,1593.25
13.0,1592.25
14.0,1591.0
15.0,1592.25
16.0,1591.75
17.0,1596.25
10.0,1611.0
11.0,1612.25
12.0,1614.0
13.0,1617.25
14.0,1617.5
15.0,1620.75
16.0,1619.0
17.0,1616.25
10.0,1613.75
11.0,1617.25
12.0,1621.25
13.0,1621.0
14.0,1617.5
15.0,1619.75
16.0,1616.25
17.0,1614.5
10.0,1605.75
11.0,1605.5
12.0,1604.0
13.0,1604.0
14.0,1605.5
15.0,1601.25
16.0,1598.25
17.0,1603.75
10.0,1605.0
11.0,1606.5
12.0,1607.75
13.0,1608.25
14.0,1608.0
15.0,1608.25
16.0,1605.75
17.0,1602.25
10.0,1603.0
11.0,1602.0
12.0,1603.5
13.0,1605.75
14.0,1605.5
15.0,1606.5
16.0,1611.0
17.0,1610.0
10.0,1614.5
11.0,1618.0
12.0,1618.25
13.0,1618.5
14.0,1617.75
15.0,1618.0
16.0,1618.0
17.0,1617.75
10.0,1616.0
11.0,1617.0
12.0,1615.5
13.0,1617.0
14.0,1616.25
15.0,1617.25
16.0,1619.75
17.0,1618.25
10.0,1624.0
11.0,1627.5
12.0,1627.25
13.0,1627.5
14.0,1626.0
15.0,1625.25
16.0,1626.5
17.0,1627.25
10.0,1634.25
11.0,1635.25
12.0,1633.75
13.0,1633.0
14.0,1631.5
15.0,1631.0
16.0,1627.5
17.0,1627.75
10.0,1626.5
11.0,1625.25
12.0,1623.75
13.0,1624.0
14.0,1623.25
15.0,1624.25
16.0,1626.0
17.0,1625.75
10.0,1630.5
11.0,1630.25
12.0,1629.5
13.0,1629.0
14.0,1629.0
15.0,1628.0
16.0,1630.75
17.0,1630.75
10.0,1633.25
11.0,1635.25
12.0,1636.0
13.0,1636.25
14.0,1636.0
15.0,1633.5
16.0,1633.5
17.0,1626.25
10.0,1624.25
11.0,1619.75
12.0,1617.25
13.0,1618.25
14.0,1620.25
15.0,1620.25
16.0,1613.25
17.0,1615.75
10.0,1615.5
11.0,1616.25
12.0,1613.75
13.0,1607.0
14.0,1604.5
15.0,1602.5
16.0,1597.5
17.0,1604.0
10.0,1596.75
11.0,1593.5
12.0,1594.0
13.0,1594.75
14.0,1595.0
15.0,1597.0
16.0,1593.5
17.0,1590.75
10.0,1589.5
11.0,1587.0
12.0,1585.75
13.0,1582.75
14.0,1579.5
15.0,1578.0
16.0,1583.25
17.0,1589.0
10.0,1592.0
11.0,1590.75
12.0,1587.5
13.0,1586.25
14.0,1584.25
15.0,1583.0
16.0,1585.0
17.0,1587.5
10.0,1577.75
11.0,1574.25
12.0,1574.0
13.0,1574.25
14.0,1577.0
15.0,1575.0
16.0,1570.75
17.0,1583.0
10.0,1584.25
11.0,1586.5
12.0,1586.75
13.0,1586.0
14.0,1588.75
15.0,1589.75
16.0,1591.75
17.0,1592.5
10.0,1581.0
11.0,1578.25
12.0,1579.0
13.0,1579.0
14.0,1579.0
15.0,1578.0
16.0,1576.0
17.0,1576.75
10.0,1569.75
11.0,1569.75
12.0,1573.5
13.0,1578.25
14.0,1575.0
15.0,1580.25
16.0,1582.75
17.0,1583.75
10.0,1579.5
11.0,1582.75
12.0,1588.0
13.0,1590.75
14.0,1593.75
15.0,1593.5
16.0,1596.0
17.0,1596.0
10.0,1590.0
11.0,1588.5
12.0,1585.5
13.0,1587.75
14.0,1586.5
15.0,1585.0
16.0,1586.25
17.0,1580.5
10.0,1573.0
11.0,1570.75
12.0,1573.75
13.0,1573.5
14.0,1571.75
15.0,1571.5
16.0,1572.25
17.0,1571.75
10.0,1569.0
11.0,1571.25
12.0,1575.5
13.0,1576.5
14.0,1576.0
15.0,1573.75
16.0,1572.25
17.0,1571.25
10.0,1572.25
11.0,1573.25
12.0,1575.25
13.0,1576.0
14.0,1573.0
15.0,1575.0
16.0,1573.25
17.0,1574.25
10.0,1575.5
11.0,1575.75
12.0,1574.75
13.0,1576.75
14.0,1577.5
15.0,1579.25
16.0,1576.5
17.0,1579.25
10.0,1583.5
11.0,1581.75
12.0,1580.0
13.0,1582.5
14.0,1580.75
15.0,1582.25
16.0,1582.25
17.0,1576.5
10.0,1571.5
11.0,1576.0
12.0,1581.0
13.0,1582.75
14.0,1580.5
15.0,1579.75
16.0,1576.75
17.0,1573.0
10.0,1560.75
11.0,1560.5
12.0,1552.0
13.0,1555.75
14.0,1561.75
15.0,1565.25
16.0,1563.0
17.0,1565.75
10.0,1563.75
11.0,1567.25
12.0,1572.0
13.0,1575.0
14.0,1576.25
15.0,1579.75
16.0,1579.0
17.0,1576.25
10.0,1576.5
11.0,1575.0
12.0,1571.75
13.0,1573.75
14.0,1574.25
15.0,1570.5
16.0,1568.25
17.0,1571.5
10.0,1557.0
11.0,1552.5
12.0,1551.25
13.0,1555.5
14.0,1553.75
15.0,1553.5
16.0,1558.0
17.0,1559.75
10.0,1560.0
11.0,1563.25
12.0,1562.75
13.0,1560.5
14.0,1556.5
15.0,1557.5
16.0,1559.5
17.0,1559.25
10.0,1578.5
11.0,1577.0
12.0,1576.25
13.0,1574.0
14.0,1573.0
15.0,1576.25
16.0,1575.0
17.0,1572.75
10.0,1572.25
11.0,1573.5
12.0,1578.0
13.0,1580.25
14.0,1581.25
15.0,1583.5
16.0,1582.75
17.0,1577.75
10.0,1573.5
11.0,1577.25
12.0,1575.5
13.0,1578.5
14.0,1580.0
15.0,1582.5
16.0,1582.25
17.0,1579.25
10.0,1574.75
11.0,1571.75
12.0,1573.5
13.0,1572.25
14.0,1573.5
15.0,1572.5
16.0,1577.0
17.0,1576.25
10.0,1574.0
11.0,1571.75
12.0,1571.5
13.0,1573.5
14.0,1574.25
15.0,1579.75
16.0,1578.0
17.0,1572.25
10.0,1552.5
11.0,1549.0
12.0,1548.0
13.0,1546.75
14.0,1547.5
15.0,1551.25
16.0,1547.25
17.0,1550.5
10.0,1568.25
11.0,1568.25
12.0,1570.0
13.0,1572.0
14.0,1572.75
15.0,1574.25
16.0,1574.5
17.0,1574.75
10.0,1576.0
11.0,1577.75
12.0,1575.25
13.0,1575.0
14.0,1576.5
15.0,1576.5
16.0,1576.75
17.0,1571.75
10.0,1571.25
11.0,1566.75
12.0,1565.75
13.0,1562.25
14.0,1566.0
15.0,1565.75
16.0,1565.25
17.0,1557.75
10.0,1556.75
11.0,1556.75
12.0,1560.5
13.0,1562.75
14.0,1562.25
15.0,1567.0
16.0,1566.75
17.0,1574.0
10.0,1567.75
11.0,1569.0
12.0,1563.5
13.0,1564.5
14.0,1565.5
15.0,1565.25
16.0,1564.5
17.0,1566.25
10.0,1565.75
11.0,1557.0
12.0,1556.75
13.0,1553.25
14.0,1554.5
15.0,1554.0
16.0,1547.5
17.0,1551.0
10.0,1547.0
11.0,1548.25
12.0,1548.25
13.0,1549.75
14.0,1548.25
15.0,1547.5
16.0,1547.75
17.0,1548.25
10.0,1545.5
11.0,1542.0
12.0,1538.25
13.0,1535.75
14.0,1539.25
15.0,1537.5
16.0,1539.75
17.0,1534.5
10.0,1537.75
11.0,1532.5
12.0,1534.0
13.0,1536.5
14.0,1537.0
15.0,1538.25
16.0,1534.75
17.0,1536.75
10.0,1544.75
11.0,1543.75
12.0,1541.25
13.0,1539.0
14.0,1537.5
15.0,1535.25
16.0,1541.25
17.0,1545.5
10.0,1553.5
11.0,1557.5
12.0,1560.0
13.0,1558.25
14.0,1560.25
15.0,1561.0
16.0,1562.0
17.0,1562.5
10.0,1572.0
11.0,1573.25
12.0,1573.25
13.0,1574.25
14.0,1573.25
15.0,1574.75
16.0,1577.25
17.0,1575.0
10.0,1583.25
11.0,1587.75
12.0,1590.75
13.0,1588.0
14.0,1589.75
15.0,1590.0
16.0,1587.0
17.0,1588.5
10.0,1580.5
11.0,1582.75
12.0,1581.0
13.0,1582.5
14.0,1584.0
15.0,1585.0
16.0,1581.5
17.0,1584.5
10.0,1580.75
11.0,1583.0
12.0,1583.0
13.0,1584.5
14.0,1585.25
15.0,1582.5
16.0,1585.5
17.0,1587.0
10.0,1585.0
11.0,1583.0
12.0,1584.25
13.0,1584.25
14.0,1582.0
15.0,1580.0
16.0,1584.5
17.0,1588.25
10.0,1583.25
11.0,1585.0
12.0,1584.5
13.0,1582.75
14.0,1584.25
15.0,1584.75
16.0,1587.25
17.0,1586.75
10.0,1583.75
11.0,1585.0
12.0,1585.25
13.0,1582.0
14.0,1582.25
15.0,1582.75
16.0,1584.0
17.0,1582.0
10.0,1578.75
11.0,1579.0
12.0,1582.75
13.0,1587.0
14.0,1586.25
15.0,1585.0
16.0,1581.0
17.0,1582.5
10.0,1581.5
11.0,1585.75
12.0,1585.0
13.0,1588.75
14.0,1587.25
15.0,1584.75
16.0,1583.5
17.0,1585.25
10.0,1585.5
11.0,1587.5
12.0,1587.5
13.0,1587.75
14.0,1588.75
15.0,1587.25
16.0,1589.0
17.0,1586.75
10.0,1588.25
11.0,1588.75
12.0,1590.5
13.0,1592.0
14.0,1595.5
15.0,1594.0
16.0,1592.75
17.0,1590.75
10.0,1604.25
11.0,1604.25
12.0,1601.75
13.0,1599.0
14.0,1599.0
15.0,1598.0
16.0,1600.25
17.0,1603.5
10.0,1600.0
11.0,1598.25
12.0,1598.75
13.0,1598.75
14.0,1597.25
15.0,1596.5
16.0,1593.5
17.0,1590.0
10.0,1576.0
11.0,1574.25
12.0,1572.75
13.0,1575.75
14.0,1579.75
15.0,1576.25
16.0,1568.5
17.0,1563.0
10.0,1566.25
11.0,1566.75
12.0,1571.25
13.0,1563.5
14.0,1564.0
15.0,1566.75
16.0,1570.75
17.0,1571.5
10.0,1573.25
11.0,1574.5
12.0,1576.25
13.0,1577.0
14.0,1575.75
15.0,1574.0
16.0,1574.0
17.0,1568.25
10.0,1564.25
11.0,1569.0
12.0,1567.25
13.0,1566.75
14.0,1566.25
15.0,1564.5
16.0,1562.75
17.0,1561.5
10.0,1563.25
11.0,1561.75
12.0,1560.25
13.0,1561.25
14.0,1563.25
15.0,1559.5
16.0,1558.5
17.0,1551.25
10.0,1561.75
11.0,1561.0
12.0,1567.5
13.0,1566.75
14.0,1567.25
15.0,1560.75
16.0,1561.0
17.0,1559.5
10.0,1550.75
11.0,1543.0
12.0,1543.25
13.0,1544.5
14.0,1543.5
15.0,1547.25
16.0,1543.5
17.0,1546.0
10.0,1522.25
11.0,1517.25
12.0,1516.5
13.0,1512.75
14.0,1510.25
15.0,1511.25
16.0,1506.25
17.0,1510.75
10.0,1479.5
11.0,1473.25
12.0,1477.5
13.0,1467.75
14.0,1471.0
15.0,1471.25
16.0,1486.75
17.0,1480.75
10.0,1473.5
11.0,1478.5
12.0,1480.75
13.0,1485.5
14.0,1489.75
15.0,1489.0
16.0,1495.75
17.0,1509.5
10.0,1498.75
11.0,1493.0
12.0,1490.75
13.0,1485.75
14.0,1493.5
15.0,1492.0
16.0,1488.0
17.0,1483.0
10.0,1478.75
11.0,1472.5
12.0,1476.5
13.0,1468.0
14.0,1461.75
15.0,1474.75
16.0,1476.25
17.0,1460.75
10.0,1486.5
11.0,1485.75
12.0,1485.5
13.0,1479.75
14.0,1477.0
15.0,1475.0
16.0,1475.75
17.0,1482.0
10.0,1473.75
11.0,1474.0
12.0,1477.5
13.0,1477.25
14.0,1477.75
15.0,1479.25
16.0,1474.0
17.0,1474.5
10.0,1486.0
11.0,1489.25
12.0,1484.25
13.0,1485.0
14.0,1481.75
15.0,1474.25
16.0,1480.5
17.0,1488.75
10.0,1503.5
11.0,1505.0
12.0,1504.5
13.0,1503.5
14.0,1502.75
15.0,1505.5
16.0,1503.75
17.0,1495.75
10.0,1512.0
11.0,1515.0
12.0,1511.5
13.0,1509.75
14.0,1511.5
15.0,1508.25
16.0,1508.0
17.0,1512.0
10.0,1516.5
11.0,1515.0
12.0,1515.0
13.0,1514.5
14.0,1516.5
15.0,1516.25
16.0,1513.75
17.0,1509.5
10.0,1519.25
11.0,1512.5
12.0,1514.75
13.0,1514.25
14.0,1517.0
15.0,1518.75
16.0,1525.0
17.0,1526.0
10.0,1521.25
11.0,1519.5
12.0,1521.0
13.0,1524.25
14.0,1525.0
15.0,1527.5
16.0,1529.25
17.0,1536.75
10.0,1518.0
11.0,1520.25
12.0,1522.75
13.0,1522.5
14.0,1522.25
15.0,1523.25
16.0,1524.0
17.0,1528.0
10.0,1534.75
11.0,1533.0
12.0,1530.5
13.0,1534.75
14.0,1534.75
15.0,1539.0
16.0,1539.0
17.0,1538.5
10.0,1548.5
11.0,1545.0
12.0,1547.25
13.0,1548.25
14.0,1549.0
15.0,1550.5
16.0,1548.75
17.0,1546.25
10.0,1550.0
11.0,1547.0
12.0,1548.25
13.0,1545.5
14.0,1545.75
15.0,1548.0
16.0,1547.75
17.0,1547.75
10.0,1548.0
11.0,1549.0
12.0,1546.0
13.0,1544.75
14.0,1545.25
15.0,1546.5
16.0,1552.75
17.0,1549.25
10.0,1541.25
11.0,1530.25
12.0,1534.25
13.0,1530.75
14.0,1531.75
15.0,1535.5
16.0,1523.75
17.0,1525.75
10.0,1506.25
11.0,1502.5
12.0,1496.75
13.0,1498.0
14.0,1490.25
15.0,1493.75
16.0,1493.5
17.0,1491.0
10.0,1498.0
11.0,1502.75
12.0,1504.0
13.0,1500.75
14.0,1499.5
15.0,1499.25
16.0,1502.25
17.0,1506.5
10.0,1523.75
11.0,1525.75
12.0,1526.75
13.0,1527.75
14.0,1525.0
15.0,1523.25
16.0,1522.0
17.0,1520.75
10.0,1513.0
11.0,1510.5
12.0,1510.25
13.0,1511.75
14.0,1516.25
15.0,1518.0
16.0,1512.75
17.0,1523.5
10.0,1530.0
11.0,1534.0
12.0,1535.75
13.0,1537.0
14.0,1536.0
15.0,1537.25
16.0,1543.0
17.0,1543.5
10.0,1544.25
11.0,1545.25
12.0,1545.0
13.0,1543.75
14.0,1544.0
15.0,1552.75
16.0,1548.0
17.0,1550.25
10.0,1555.75
11.0,1554.25
12.0,1557.5
13.0,1557.0
14.0,1552.25
15.0,1554.5
16.0,1554.25
17.0,1552.0
10.0,1560.75
11.0,1560.75
12.0,1561.5
13.0,1559.5
14.0,1556.25
15.0,1553.5
16.0,1550.0
17.0,1543.25
10.0,1549.75
11.0,1555.0
12.0,1554.75
13.0,1558.5
14.0,1556.25
15.0,1553.25
16.0,1549.75
17.0,1547.25
